date,price_x,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,returns_x,price_y,returns_y,excess_return,exp_return,abnormal_return,cumulative_abnormal_return
2022-01-06,848.0,,,,,0.005334914048606976,7085.52,-0.0008291733649208322,0.006164087413527808,,,
2022-01-07,828.5,,,,,-0.022995283018867885,7011.11,-0.01050169924014055,-0.012493583778727335,,,
2022-01-10,860.0,,,,,0.0380205190102596,7140.67,0.01847924223125874,0.01954127677900086,,,
2022-01-11,833.0,,,,,-0.03139534883720929,7085.69,-0.007699557604538554,-0.023695791232670738,,,
2022-01-12,860.0,,,,,0.032412965186074505,7215.13,0.018267804546910904,0.014145160639163601,,,
2022-01-13,870.0,,,,,0.011627906976744207,7307.75,0.01283691354140526,-0.0012090065646610526,,,
2022-01-14,856.0,,,,,-0.016091954022988464,7261.34,-0.006350791967431824,-0.00974116205555664,,,
2022-01-17,853.0,,,,,-0.003504672897196248,7223.83,-0.005165713215467105,0.0016610403182708566,,,
2022-01-18,866.0,,,,,0.015240328253223856,7343.96,0.016629682592198325,-0.001389354338974469,,,
2022-01-19,850.0,,,,,-0.018475750577367167,7261.54,-0.011222828011045793,-0.007252922566321374,,,
2022-01-20,845.0,,,,,-0.00588235294117645,7239.28,-0.0030654654522319635,-0.002816887488944486,,,
2022-01-21,868.0,,,,,0.02721893491124261,7293.52,0.007492457813484288,0.01972647709775832,,,
2022-01-24,862.0,,,,,-0.00691244239631339,7252.64,-0.005604975375401722,-0.0013074670209116679,,,
2022-01-25,873.0,,,,,0.012761020881670637,7288.21,0.004904421010831772,0.007856599870838865,,,
2022-01-26,868.0,,,,,-0.00572737686139746,7253.61,-0.004747393392890764,-0.0009799834685066955,,,
2022-01-27,852.0,,,,,-0.018433179723502335,7273.52,0.0027448401554537316,-0.021178019878956067,,,
2022-01-28,852.0,,,,,0.0,7251.97,-0.002962802054576108,0.002962802054576108,,,
2022-01-31,870.0,,,,,0.021126760563380254,7361.65,0.015124166261029748,0.006002594302350506,,,
2022-02-02,878.0,,,,,0.009195402298850519,7458.99,0.013222579177222471,-0.004027176878371952,,,
2022-02-03,870.0,,,,,-0.009111617312072884,7382.77,-0.010218541652421975,0.0011069243403490914,,,
2022-02-04,872.0,,,,,0.0022988505747125743,7456.35,0.009966448907388514,-0.00766759833267594,,,
2022-02-07,870.0,,,,,-0.002293577981651418,7380.3,-0.01019936027681101,0.007905782295159591,,,
2022-02-08,878.0,,,,,0.009195402298850519,7458.23,0.010559191360784759,-0.0013637890619342397,,,
2022-02-09,890.0,,,,,0.013667425968109326,7502.48,0.00593304309467535,0.007734382873433976,,,
2022-02-10,867.0,,,,,-0.025842696629213457,7432.62,-0.009311587635021934,-0.016531108994191523,,,
2022-02-11,845.0,,,,,-0.025374855824682796,7270.36,-0.0218307945246764,-0.003544061300006396,,,
2022-02-14,852.0,,,,,0.008284023668639007,7361.15,0.012487689743011288,-0.004203666074372281,,,
2022-02-15,860.0,,,,,0.009389671361502261,7309.94,-0.0069567934358082395,0.0163464647973105,,,
2022-02-16,860.0,,,,,0.0,7452.82,0.01954598806556551,-0.01954598806556551,,,
2022-02-17,860.0,,,,,0.0,7438.93,-0.0018637240668631927,0.0018637240668631927,,,
2022-02-18,860.0,,,,,0.0,7418.79,-0.0027073786149353074,0.0027073786149353074,,,
2022-02-21,860.0,,,,,0.0,7372.25,-0.0062732601947217415,0.0062732601947217415,,,
2022-02-22,860.0,,,,,0.0,7440.91,0.009313303265624517,-0.009313303265624517,,,
2022-02-23,860.0,,,,,0.0,7364.21,-0.010307879009422205,0.010307879009422205,,,
2022-02-24,849.0,,,,,-0.01279069767441865,7212.23,-0.02063765156072417,0.007846953886305519,,,
2022-02-28,850.0,,,,,0.0011778563015312216,7311.01,0.013696179960982935,-0.012518323659451713,,,
2022-03-01,859.0,,,,,0.010588235294117565,7404.61,0.01280260866829619,-0.0022143733741786242,,,
2022-03-02,859.5,,,,,0.0005820721769498327,7304.02,-0.013584780292277276,0.01416685246922711,,,
2022-03-03,848.0,,,,,-0.013379872018615457,7388.09,0.011510099917579675,-0.024889971936195132,,,
2022-03-04,848.0,,,,,0.0,7342.01,-0.006237065330823022,0.006237065330823022,,,
2022-03-07,838.0,,,,,-0.011792452830188704,7288.07,-0.007346761990245199,-0.004445690839943506,,,
2022-03-08,800.5,,,,,-0.04474940334128874,6977.73,-0.042581918120984,-0.0021674852203047434,,,
2022-03-09,815.0,,,,,0.018113678950655743,6989.88,0.001741253960815481,0.016372424989840262,,,
2022-03-10,830.0,,,,,0.018404907975460016,7124.8,0.01930219116780263,-0.0008972831923426128,,,
2022-03-11,800.5,,,,,-0.03554216867469884,7112.19,-0.0017698742420840796,-0.03377229443261476,,,
2022-03-14,759.5,,,,,-0.05121798875702688,6816.95,-0.04151182687751587,-0.00970616187951101,,,
2022-03-15,789.0,,,,,0.03884134298880837,7019.92,0.02977431255913565,0.009067030429672718,,,
2022-03-16,815.0,,,,,0.032953105196451116,7026.45,0.0009302100308834493,0.032022895165567666,,,
2022-03-17,808.0,,,,,-0.008588957055214674,7122.45,0.013662660376150049,-0.022251617431364723,,,
2022-03-18,788.0,,,,,-0.024752475247524774,7007.63,-0.01612085728927537,-0.008631617958249405,,,
2022-03-21,777.0,,,,,-0.013959390862944177,6956.6,-0.007282062551818513,-0.006677328311125663,,,
2022-03-22,777.0,,,,,0.0,7008.94,0.007523790357358395,-0.007523790357358395,,,
2022-03-23,791.0,,,,,0.018018018018018056,7009.43,6.991071403095184e-05,0.017948107303987104,,,
2022-03-24,819.0,,,,,0.03539823008849563,7082.61,0.0104402212448087,0.02495800884368693,,,
2022-03-25,817.5,,,,,-0.001831501831501825,7124.84,0.005962491228516109,-0.007793993060017934,,,
2022-03-28,806.0,,,,,-0.014067278287461793,7134.36,0.0013361703561061145,-0.015403448643567907,,,
2022-03-29,786.0,,,,,-0.02481389578163773,7115.09,-0.002701013125213647,-0.022112882656424082,,,
2022-03-30,813.0,,,,,0.03435114503816794,7167.02,0.0072985724706222666,0.027052572567545674,,,
2022-03-31,824.0,,,,,0.013530135301353052,7203.47,0.005085795770068957,0.008444339531284095,,,
2022-04-01,818.0,,,,,-0.007281553398058249,7152.88,-0.007023004191035742,-0.00025854920702250705,,,
2022-04-04,808.0,,,,,-0.012224938875305624,7163.21,0.0014441735356947039,-0.013669112411000328,,,
2022-04-05,815.0,,,,,0.00866336633663356,7156.07,-0.0009967598325332228,0.009660126169166783,,,
