Close,Date
7532.89990234375,2018-12-03
7703.919921875,2018-12-04
7630.89990234375,2018-12-05
7535.31982421875,2018-12-06
7461.06005859375,2018-12-07
7348.2099609375,2018-12-10
7451.080078125,2018-12-11
7488.240234375,2018-12-12
7522.919921875,2018-12-13
7524.3701171875,2018-12-14
7520.39990234375,2018-12-17
7420.39990234375,2018-12-18
7579.6201171875,2018-12-19
7563.41015625,2018-12-20
7479.7099609375,2018-12-21
7450.009765625,2018-12-26
7482.66015625,2018-12-27
7466.02001953125,2018-12-28
7489.2001953125,2019-01-02
7680.60009765625,2019-01-03
7761.10986328125,2019-01-04
7787.66015625,2019-01-07
7702.1201171875,2019-01-08
7855.22021484375,2019-01-09
7985.22998046875,2019-01-10
7904.08984375,2019-01-11
8024.14013671875,2019-01-14
8013.419921875,2019-01-15
7864.7001953125,2019-01-16
7927.2001953125,2019-01-17
8047.1201171875,2019-01-18
8007.4599609375,2019-01-21
8008.669921875,2019-01-22
7989.64990234375,2019-01-23
8064.89990234375,2019-01-24
8053.2001953125,2019-01-25
8053.919921875,2019-01-28
8050.81982421875,2019-01-29
7979.9501953125,2019-01-30
8007.47998046875,2019-01-31
8144.16015625,2019-02-01
8069.47998046875,2019-02-04
8058.4501953125,2019-02-06
8100.2998046875,2019-02-07
8070.89013671875,2019-02-08
8061.5400390625,2019-02-11
8009.919921875,2019-02-12
7920.240234375,2019-02-13
7991.25,2019-02-14
7908.89013671875,2019-02-15
7910.580078125,2019-02-18
7833.75,2019-02-19
7939.240234375,2019-02-20
7931.2998046875,2019-02-21
7962.1298828125,2019-02-22
7988.16015625,2019-02-26
7889.1201171875,2019-02-27
7705.490234375,2019-02-28
7641.77001953125,2019-03-01
7675.47021484375,2019-03-04
7670.6201171875,2019-03-05
7821.33984375,2019-03-06
7881.7900390625,2019-03-07
7797.10986328125,2019-03-08
7708.72021484375,2019-03-11
7747.5400390625,2019-03-12
7766.14990234375,2019-03-13
7750.419921875,2019-03-14
7798.27978515625,2019-03-15
7873.02001953125,2019-03-18
7843.41015625,2019-03-19
7858.2001953125,2019-03-20
7954.72021484375,2019-03-21
8013.419921875,2019-03-22
7863.02001953125,2019-03-25
7907.02978515625,2019-03-26
7861.0498046875,2019-03-27
7876.39990234375,2019-03-28
7920.93017578125,2019-03-29
7840.31005859375,2019-04-01
7879.2099609375,2019-04-02
7895.06005859375,2019-04-03
7854.1298828125,2019-04-04
7873.18017578125,2019-04-05
7915.6298828125,2019-04-08
8008.52978515625,2019-04-10
7955.7998046875,2019-04-11
7880.81982421875,2019-04-12
7787.97998046875,2019-04-15
7826.4599609375,2019-04-16
7835.14990234375,2019-04-17
7832.43017578125,2019-04-22
7818.93017578125,2019-04-23
7846.990234375,2019-04-24
7894.4501953125,2019-04-25
7868.27978515625,2019-04-26
7897.02001953125,2019-04-29
7952.72021484375,2019-04-30
8001.56982421875,2019-05-02
7967.97998046875,2019-05-03
7862.2998046875,2019-05-06
7910.6298828125,2019-05-07
7926.68994140625,2019-05-08
7755.6201171875,2019-05-09
7742.2001953125,2019-05-10
7646.66015625,2019-05-14
7576.7099609375,2019-05-15
7475.16015625,2019-05-16
7583.81982421875,2019-05-17
7660.14013671875,2019-05-20
7721.56005859375,2019-05-21
7815.06982421875,2019-05-22
7804.02978515625,2019-05-23
7747.08984375,2019-05-24
7725.009765625,2019-05-27
7761.2900390625,2019-05-28
7797.75,2019-05-29
7836.5498046875,2019-05-30
7970.02001953125,2019-05-31
8084.8798828125,2019-06-03
7945.3701171875,2019-06-04
7959.85986328125,2019-06-06
7983.97998046875,2019-06-07
8045.39013671875,2019-06-10
8030.97998046875,2019-06-11
8051.759765625,2019-06-13
7990.2001953125,2019-06-14
7908.990234375,2019-06-17
7922.0400390625,2019-06-18
8017.009765625,2019-06-19
8022.419921875,2019-06-20
8055.47021484375,2019-06-21
8060.580078125,2019-06-24
8034.08984375,2019-06-25
8013.56982421875,2019-06-26
8057.64013671875,2019-06-27
7999.7099609375,2019-06-28
8043.7099609375,2019-07-01
8093.60009765625,2019-07-02
8092.68017578125,2019-07-03
8064.919921875,2019-07-04
8117.93994140625,2019-07-05
8051.52001953125,2019-07-08
8042.0400390625,2019-07-09
8078.2099609375,2019-07-10
8154.490234375,2019-07-11
8141.81982421875,2019-07-12
8365.2900390625,2019-07-15
8263.5703125,2019-07-16
8233.48046875,2019-07-17
8258.0498046875,2019-07-18
8270.0703125,2019-07-19
8246.830078125,2019-07-22
8251.4599609375,2019-07-23
8161.490234375,2019-07-24
8272.1796875,2019-07-25
8183.990234375,2019-07-26
8188.52001953125,2019-07-29
8150.4599609375,2019-07-30
8045.7998046875,2019-07-31
8098.16015625,2019-08-01
8129.93017578125,2019-08-02
7890.02001953125,2019-08-05
7766.75,2019-08-06
7917.39013671875,2019-08-07
7914.16015625,2019-08-08
7854.39013671875,2019-08-09
7788.4501953125,2019-08-13
7858.64990234375,2019-08-14
7828.85986328125,2019-08-15
7795.97998046875,2019-08-16
7938.35009765625,2019-08-19
7886.91015625,2019-08-20
7848.830078125,2019-08-22
7889.41015625,2019-08-23
7747.3798828125,2019-08-27
7847.5,2019-08-28
7892.81005859375,2019-08-29
7979.66015625,2019-08-30
7918.52978515625,2019-09-02
7804.7099609375,2019-09-03
7840.85986328125,2019-09-04
7898.18994140625,2019-09-05
7933.47021484375,2019-09-06
7960.1201171875,2019-09-09
7929.47998046875,2019-09-10
7967.89990234375,2019-09-11
7944.43017578125,2019-09-12
7992.31982421875,2019-09-13
7996.89990234375,2019-09-16
7932.22998046875,2019-09-17
7915.2900390625,2019-09-18
7911.31982421875,2019-09-19
7871.10986328125,2019-09-20
7867.509765625,2019-09-23
7893.93994140625,2019-09-24
7896.240234375,2019-09-25
7896.47998046875,2019-09-26
7819.22021484375,2019-09-27
7779.06982421875,2019-09-30
7739.85986328125,2019-10-01
7610.68017578125,2019-10-02
7545.5498046875,2019-10-03
7704.60009765625,2019-10-04
7683.22021484375,2019-10-07
7756.72021484375,2019-10-08
7681.25,2019-10-09
7765.02978515625,2019-10-10
7849.93994140625,2019-10-11
7884.2900390625,2019-10-14
7840.31005859375,2019-10-15
7915.2998046875,2019-10-16
7930.5498046875,2019-10-17
7885.22998046875,2019-10-18
7891.1298828125,2019-10-21
7955.240234375,2019-10-22
7933.759765625,2019-10-23
7950.97998046875,2019-10-24
7922.5,2019-10-25
7946.52978515625,2019-10-28
7991.18994140625,2019-10-29
8020.06005859375,2019-10-30
7977.1201171875,2019-10-31
8059.64990234375,2019-11-04
8104.85009765625,2019-11-05
8025.8798828125,2019-11-06
8073.81005859375,2019-11-07
8065.759765625,2019-11-08
8009.3798828125,2019-11-11
8012.33984375,2019-11-12
7947.47021484375,2019-11-13
7933.7099609375,2019-11-14
7932.9599609375,2019-11-15
7880.93994140625,2019-11-18
7912.14013671875,2019-11-19
7898.06005859375,2019-11-20
7818.89013671875,2019-11-21
7818.89013671875,2019-11-22
7771.6201171875,2019-11-25
7707.7998046875,2019-11-26
7836.89013671875,2019-11-27
7768.66015625,2019-11-28
7738.9599609375,2019-11-29
7877.18994140625,2019-12-02
7855.18017578125,2019-12-03
7815.93017578125,2019-12-04
7790.91015625,2019-12-05
7801.72021484375,2019-12-06
7779.7998046875,2019-12-09
7736.18017578125,2019-12-10
7786.41015625,2019-12-11
7741.06982421875,2019-12-12
7877.6298828125,2019-12-13
7701.60009765625,2019-12-16
7730.4501953125,2019-12-17
7733.669921875,2019-12-18
7653.93994140625,2019-12-19
7773.1201171875,2019-12-20
7872.60009765625,2019-12-23
7842.27978515625,2019-12-26
7815.259765625,2019-12-27
7742.52978515625,2020-01-02
7839.7900390625,2020-01-03
7797.8701171875,2020-01-06
7840.7001953125,2020-01-07
7736.240234375,2020-01-08
7797.64013671875,2020-01-09
7776.77001953125,2020-01-10
7793.25,2020-01-14
7664.39990234375,2020-01-15
7653.18017578125,2020-01-16
7722.580078125,2020-01-17
7552.60009765625,2020-01-20
7466.64990234375,2020-01-21
7468.72998046875,2020-01-22
7616.35009765625,2020-01-23
7623.41015625,2020-01-24
7587.6298828125,2020-01-27
7468.7001953125,2020-01-28
7462.31005859375,2020-01-29
7392.68017578125,2020-01-30
7200.7900390625,2020-01-31
7137.02978515625,2020-02-03
7226.89990234375,2020-02-04
7352.85009765625,2020-02-05
7506.2099609375,2020-02-06
7507.2001953125,2020-02-07
7430.85986328125,2020-02-10
7439.39990234375,2020-02-11
7383.10009765625,2020-02-12
7403.1201171875,2020-02-13
7282.0,2020-02-14
7326.85009765625,2020-02-17
7322.89013671875,2020-02-18
7396.93994140625,2020-02-19
7413.0,2020-02-20
7369.77978515625,2020-02-21
7187.43994140625,2020-02-24
6909.83984375,2020-02-26
6967.83984375,2020-02-27
6787.91015625,2020-02-28
6749.27978515625,2020-03-02
6790.5400390625,2020-03-03
6867.259765625,2020-03-04
6884.77001953125,2020-03-05
6770.3798828125,2020-03-06
6312.60986328125,2020-03-09
6318.3798828125,2020-03-10
6353.259765625,2020-03-11
5736.27001953125,2020-03-12
5793.93994140625,2020-03-13
5335.3701171875,2020-03-16
4623.419921875,2020-03-19
4778.759765625,2020-03-20
4743.3701171875,2020-03-23
4774.27001953125,2020-03-24
5027.759765625,2020-03-25
5401.580078125,2020-03-26
5266.6201171875,2020-03-27
5131.16015625,2020-03-30
5321.22998046875,2020-03-31
5408.52001953125,2020-04-01
5342.31005859375,2020-04-02
5346.97021484375,2020-04-03
5570.81005859375,2020-04-06
5650.009765625,2020-04-07
5510.830078125,2020-04-08
5610.97998046875,2020-04-13
5780.8798828125,2020-04-14
5946.0498046875,2020-04-15
5525.60009765625,2020-04-16
5789.97021484375,2020-04-17
5733.64990234375,2020-04-20
5592.25,2020-04-21
5573.75,2020-04-22
5599.5498046875,2020-04-23
5464.97998046875,2020-04-24
5450.4501953125,2020-04-27
5574.97998046875,2020-04-28
5643.97021484375,2020-04-29
5700.7099609375,2020-04-30
5572.08984375,2020-05-04
5671.669921875,2020-05-05
5639.27001953125,2020-05-06
5653.16015625,2020-05-07
5621.93994140625,2020-05-08
5667.93017578125,2020-05-11
5651.669921875,2020-05-12
5626.25,2020-05-13
5654.7001953125,2020-05-14
5654.7001953125,2020-05-15
5479.35009765625,2020-05-18
5555.85009765625,2020-05-19
5581.9599609375,2020-05-20
5604.490234375,2020-05-21
5604.490234375,2020-05-22
5496.830078125,2020-05-26
5523.77978515625,2020-05-27
5570.22021484375,2020-05-28
5838.83984375,2020-05-29
5930.169921875,2020-06-01
6025.169921875,2020-06-02
6245.64990234375,2020-06-03
6517.490234375,2020-06-04
6465.1298828125,2020-06-05
6514.0,2020-06-08
6583.83984375,2020-06-09
6439.3701171875,2020-06-10
6476.240234375,2020-06-11
6163.81982421875,2020-06-15
6281.75,2020-06-16
6282.009765625,2020-06-17
6348.4501953125,2020-06-18
6315.06982421875,2020-06-19
6347.43017578125,2020-06-22
6297.77978515625,2020-06-23
6188.830078125,2020-06-24
6118.259765625,2020-06-25
6191.83984375,2020-06-26
6105.18017578125,2020-06-29
6207.72021484375,2020-06-30
6209.7099609375,2020-07-01
6364.080078125,2020-07-02
6372.66015625,2020-07-03
6328.41015625,2020-07-06
6267.39990234375,2020-07-07
6285.5,2020-07-08
6192.580078125,2020-07-09
6197.3798828125,2020-07-10
6172.56982421875,2020-07-13
6172.81005859375,2020-07-14
6016.509765625,2020-07-15
6147.66015625,2020-07-16
6088.75,2020-07-17
6150.7001953125,2020-07-20
6136.31005859375,2020-07-21
6064.259765625,2020-07-22
6029.009765625,2020-07-23
6003.259765625,2020-07-24
5860.93994140625,2020-07-27
5927.10986328125,2020-07-28
5966.27001953125,2020-07-29
5928.4501953125,2020-07-30
5715.919921875,2020-08-03
5775.5,2020-08-04
5833.580078125,2020-08-05
5902.580078125,2020-08-06
5846.02001953125,2020-08-07
5930.919921875,2020-08-10
5953.93994140625,2020-08-11
5995.0,2020-08-12
6097.77978515625,2020-08-13
6076.91015625,2020-08-14
6068.77978515625,2020-08-17
6156.4501953125,2020-08-18
6042.1201171875,2020-08-19
6005.39990234375,2020-08-20
5943.580078125,2020-08-24
5953.43994140625,2020-08-25
5931.330078125,2020-08-26
5921.5498046875,2020-08-27
5884.18017578125,2020-08-28
5799.240234375,2020-09-01
5738.39013671875,2020-09-02
5772.85986328125,2020-09-03
5785.08984375,2020-09-04
5935.85009765625,2020-09-07
6034.02978515625,2020-09-08
5932.83984375,2020-09-09
5902.39013671875,2020-09-10
5967.9599609375,2020-09-11
5997.14013671875,2020-09-14
6018.2099609375,2020-09-15
5946.6201171875,2020-09-16
5943.52001953125,2020-09-17
5908.89990234375,2020-09-18
5909.31982421875,2020-09-21
5894.27978515625,2020-09-22
5892.72021484375,2020-09-23
5845.7998046875,2020-09-24
5838.66015625,2020-09-25
5861.39013671875,2020-09-28
5841.60009765625,2020-09-29
5864.22998046875,2020-09-30
5944.8701171875,2020-10-01
5999.39990234375,2020-10-02
5938.9501953125,2020-10-05
5910.64013671875,2020-10-06
5867.8798828125,2020-10-07
5942.66015625,2020-10-08
5931.60986328125,2020-10-09
5937.0498046875,2020-10-12
5923.22998046875,2020-10-13
5925.2998046875,2020-10-14
5938.330078125,2020-10-15
5898.47021484375,2020-10-16
6019.259765625,2020-10-19
6112.7099609375,2020-10-20
6278.58984375,2020-10-21
6344.6298828125,2020-10-22
6484.06005859375,2020-10-23
6491.18994140625,2020-10-26
6415.080078125,2020-10-27
6377.7900390625,2020-10-28
6249.39013671875,2020-10-29
6324.0,2020-10-30
6335.56005859375,2020-11-03
6464.0498046875,2020-11-04
6644.77001953125,2020-11-05
6685.68994140625,2020-11-06
6685.85009765625,2020-11-09
7035.47998046875,2020-11-10
7024.259765625,2020-11-11
6969.8798828125,2020-11-13
6918.0498046875,2020-11-16
6959.14013671875,2020-11-17
7051.77978515625,2020-11-18
6997.6201171875,2020-11-19
7169.7900390625,2020-11-20
7178.6201171875,2020-11-23
7108.669921875,2020-11-24
7001.509765625,2020-11-25
6927.75,2020-11-26
6791.4599609375,2020-11-27
7009.56005859375,2020-12-01
7080.6201171875,2020-12-02
7194.1298828125,2020-12-03
7134.56005859375,2020-12-04
7203.669921875,2020-12-07
7102.66015625,2020-12-09
7154.43017578125,2020-12-10
7246.16015625,2020-12-11
7281.35009765625,2020-12-14
7227.72998046875,2020-12-15
7299.7001953125,2020-12-16
7298.02001953125,2020-12-17
7272.7998046875,2020-12-18
7224.89013671875,2020-12-21
7202.39013671875,2020-12-22
7204.3798828125,2020-12-23
7204.3798828125,2020-12-24
7122.25,2020-12-28
7139.7099609375,2020-12-29
7197.5,2021-01-04
7134.18017578125,2021-01-05
7047.85009765625,2021-01-06
7119.60986328125,2021-01-07
7289.8798828125,2021-01-08
7304.7900390625,2021-01-11
7258.10986328125,2021-01-12
7242.85009765625,2021-01-13
7273.14990234375,2021-01-14
7238.4599609375,2021-01-15
7203.43994140625,2021-01-18
7198.4501953125,2021-01-19
7143.2998046875,2021-01-20
7140.2900390625,2021-01-21
7045.830078125,2021-01-22
7071.5,2021-01-25
6977.16015625,2021-01-26
6863.60986328125,2021-01-27
6851.83984375,2021-01-28
6612.6201171875,2021-01-29
6814.759765625,2021-02-01
6867.8798828125,2021-02-02
6859.4599609375,2021-02-03
6903.75,2021-02-04
7019.18017578125,2021-02-05
7024.47998046875,2021-02-08
7065.5498046875,2021-02-09
7082.14990234375,2021-02-10
6991.009765625,2021-02-11
6959.2099609375,2021-02-15
7044.06005859375,2021-02-16
6966.43017578125,2021-02-17
6849.64013671875,2021-02-18
6926.41015625,2021-02-19
6810.33984375,2021-02-22
6814.669921875,2021-02-23
6755.9501953125,2021-02-24
6794.85986328125,2021-02-26
6872.97021484375,2021-03-01
6919.5400390625,2021-03-02
6942.759765625,2021-03-03
6882.490234375,2021-03-04
6881.3701171875,2021-03-05
6756.919921875,2021-03-08
6766.830078125,2021-03-09
6808.31982421875,2021-03-10
6719.18017578125,2021-03-11
6728.5498046875,2021-03-12
6552.4599609375,2021-03-15
6559.080078125,2021-03-16
6566.830078125,2021-03-17
6630.85009765625,2021-03-18
6436.10009765625,2021-03-19
6395.169921875,2021-03-22
6446.35009765625,2021-03-23
6497.009765625,2021-03-24
6581.0,2021-03-25
6544.6298828125,2021-03-26
6607.77978515625,2021-03-29
6545.5498046875,2021-03-30
6443.08984375,2021-03-31
6495.14990234375,2021-04-05
6590.10986328125,2021-04-06
6651.7099609375,2021-04-07
6545.169921875,2021-04-08
6518.64013671875,2021-04-12
6457.7900390625,2021-04-13
6523.2099609375,2021-04-14
6539.9599609375,2021-04-15
6494.81005859375,2021-04-16
6459.759765625,2021-04-19
6500.419921875,2021-04-20
6439.39013671875,2021-04-21
6415.52978515625,2021-04-22
6378.06982421875,2021-04-23
6389.3798828125,2021-04-26
6356.47021484375,2021-04-27
6469.14013671875,2021-04-28
6487.509765625,2021-04-29
6370.8701171875,2021-04-30
6369.27978515625,2021-05-03
6359.14990234375,2021-05-04
6299.68994140625,2021-05-05
6282.77978515625,2021-05-06
6258.7099609375,2021-05-07
6317.41015625,2021-05-10
6326.830078125,2021-05-11
6236.39990234375,2021-05-12
6269.35986328125,2021-05-14
6283.580078125,2021-05-17
6244.740234375,2021-05-18
6245.7099609375,2021-05-19
6197.64013671875,2021-05-20
6199.25,2021-05-21
6164.89013671875,2021-05-24
6196.7099609375,2021-05-25
6341.240234375,2021-05-26
6665.14013671875,2021-05-27
6674.509765625,2021-05-28
6628.490234375,2021-05-31
6627.43017578125,2021-06-01
6841.68994140625,2021-06-02
6791.8701171875,2021-06-03
6796.33984375,2021-06-04
6763.919921875,2021-06-07
6809.72021484375,2021-06-08
6902.5400390625,2021-06-09
6875.7099609375,2021-06-10
6907.7900390625,2021-06-11
6917.490234375,2021-06-14
6976.72998046875,2021-06-15
6973.35009765625,2021-06-16
6887.919921875,2021-06-17
6851.3798828125,2021-06-18
6827.169921875,2021-06-21
6870.41015625,2021-06-22
6918.41015625,2021-06-23
6886.0,2021-06-24
6950.509765625,2021-06-25
6937.9599609375,2021-06-28
6956.64990234375,2021-06-29
6901.91015625,2021-06-30
6964.009765625,2021-07-01
7002.259765625,2021-07-02
7036.3798828125,2021-07-05
6992.43017578125,2021-07-06
6943.0,2021-07-07
6924.990234375,2021-07-08
6834.919921875,2021-07-09
6913.8701171875,2021-07-12
6795.1298828125,2021-07-13
6835.41015625,2021-07-14
6727.93017578125,2021-07-15
6693.830078125,2021-07-16
6587.2001953125,2021-07-19
6476.2099609375,2021-07-21
6576.6201171875,2021-07-22
6520.740234375,2021-07-23
6372.60986328125,2021-07-26
6522.580078125,2021-07-27
6473.02978515625,2021-07-28
6496.52978515625,2021-07-29
6270.22998046875,2021-07-30
6446.31005859375,2021-08-02
6560.06005859375,2021-08-03
6585.2099609375,2021-08-04
6547.27001953125,2021-08-05
6539.91015625,2021-08-06
6632.56982421875,2021-08-09
6623.22998046875,2021-08-10
6666.85986328125,2021-08-11
6556.56982421875,2021-08-12
6320.18994140625,2021-08-13
6513.68017578125,2021-08-16
6561.41015625,2021-08-17
6680.18017578125,2021-08-18
6718.509765625,2021-08-19
6633.22021484375,2021-08-20
6591.669921875,2021-08-23
6678.81982421875,2021-08-24
6822.14990234375,2021-08-25
6820.52978515625,2021-08-26
6786.6201171875,2021-08-27
6855.43994140625,2021-08-31
6785.93994140625,2021-09-01
6834.66015625,2021-09-02
6897.1298828125,2021-09-03
6877.10009765625,2021-09-06
6912.7099609375,2021-09-07
6949.39013671875,2021-09-08
6924.02001953125,2021-09-09
6970.509765625,2021-09-10
6968.14013671875,2021-09-13
6920.35986328125,2021-09-14
6880.2001953125,2021-09-15
6968.43017578125,2021-09-16
6912.85009765625,2021-09-17
6857.89990234375,2021-09-20
6881.2001953125,2021-09-21
6890.72998046875,2021-09-22
6915.27978515625,2021-09-23
6951.52978515625,2021-09-24
6956.259765625,2021-09-27
6885.35986328125,2021-09-28
6934.10986328125,2021-09-29
6952.8798828125,2021-09-30
6923.60009765625,2021-10-01
6960.89013671875,2021-10-04
6981.240234375,2021-10-05
7057.4501953125,2021-10-06
6951.2998046875,2021-10-07
6906.85986328125,2021-10-08
7124.009765625,2021-10-11
7107.81982421875,2021-10-12
7068.919921875,2021-10-13
7183.10986328125,2021-10-14
7213.4599609375,2021-10-15
7219.81005859375,2021-10-18
7266.31005859375,2021-10-19
7297.080078125,2021-10-20
7311.72021484375,2021-10-21
7289.60986328125,2021-10-22
7211.5400390625,2021-10-25
7252.10009765625,2021-10-26
7230.14990234375,2021-10-27
7157.72998046875,2021-10-28
7054.7001953125,2021-10-29
7106.009765625,2021-11-02
7184.72021484375,2021-11-03
7203.72021484375,2021-11-04
7340.77001953125,2021-11-05
7396.22021484375,2021-11-08
7441.669921875,2021-11-09
7375.68017578125,2021-11-10
7331.64990234375,2021-11-11
7382.83984375,2021-11-12
7342.3701171875,2021-11-15
7367.419921875,2021-11-16
7349.81982421875,2021-11-17
7299.33984375,2021-11-18
7280.56982421875,2021-11-19
7282.669921875,2021-11-22
7401.16015625,2021-11-23
7419.10009765625,2021-11-24
7369.27001953125,2021-11-25
7278.43994140625,2021-11-26
7200.8798828125,2021-11-29
6947.06005859375,2021-12-01
7032.5400390625,2021-12-02
7055.18994140625,2021-12-03
7130.740234375,2021-12-06
7147.2998046875,2021-12-07
7234.919921875,2021-12-09
7192.169921875,2021-12-10
7197.60986328125,2021-12-13
7241.990234375,2021-12-14
7132.580078125,2021-12-15
7233.259765625,2021-12-16
7297.66015625,2021-12-17
7237.60986328125,2021-12-20
7167.06005859375,2021-12-21
7119.18994140625,2021-12-22
7248.0498046875,2021-12-23
7181.85986328125,2021-12-24
7254.7998046875,2021-12-27
7286.56005859375,2021-12-28
7334.56005859375,2021-12-29
7122.6298828125,2021-12-31
7041.27001953125,2022-01-03
7091.39990234375,2022-01-05
7085.52001953125,2022-01-06
7011.10986328125,2022-01-07
7140.669921875,2022-01-10
7085.68994140625,2022-01-11
7215.1298828125,2022-01-12
7307.75,2022-01-13
7261.33984375,2022-01-14
7223.830078125,2022-01-17
7343.9599609375,2022-01-18
7261.5400390625,2022-01-19
7239.27978515625,2022-01-20
7293.52001953125,2022-01-21
7252.64013671875,2022-01-24
7288.2099609375,2022-01-25
7253.60986328125,2022-01-26
7273.52001953125,2022-01-27
7251.97021484375,2022-01-28
7361.64990234375,2022-01-31
7458.990234375,2022-02-02
7382.77001953125,2022-02-03
7456.35009765625,2022-02-04
7380.2998046875,2022-02-07
7458.22998046875,2022-02-08
7502.47998046875,2022-02-09
7432.6201171875,2022-02-10
7270.35986328125,2022-02-11
7361.14990234375,2022-02-14
7309.93994140625,2022-02-15
7452.81982421875,2022-02-16
7438.93017578125,2022-02-17
7418.7900390625,2022-02-18
7372.25,2022-02-21
7440.91015625,2022-02-22
7364.2099609375,2022-02-23
7212.22998046875,2022-02-24
7311.009765625,2022-02-28
7404.60986328125,2022-03-01
7304.02001953125,2022-03-02
7388.08984375,2022-03-03
7342.009765625,2022-03-04
7288.06982421875,2022-03-07
6977.72998046875,2022-03-08
6989.8798828125,2022-03-09
7124.7998046875,2022-03-10
7112.18994140625,2022-03-11
6816.9501953125,2022-03-14
7019.919921875,2022-03-15
7026.4501953125,2022-03-16
7122.4501953125,2022-03-17
7007.6298828125,2022-03-18
6956.60009765625,2022-03-21
7008.93994140625,2022-03-22
7009.43017578125,2022-03-23
7082.60986328125,2022-03-24
7124.83984375,2022-03-25
7134.35986328125,2022-03-28
7115.08984375,2022-03-29
7167.02001953125,2022-03-30
7203.47021484375,2022-03-31
7152.8798828125,2022-04-01
7163.2099609375,2022-04-04
7156.06982421875,2022-04-05
7109.259765625,2022-04-06
6926.02978515625,2022-04-07
7018.02001953125,2022-04-08
6988.2900390625,2022-04-11
6895.35986328125,2022-04-12
6984.89990234375,2022-04-13
6996.10986328125,2022-04-18
7037.740234375,2022-04-19
7142.419921875,2022-04-20
7061.490234375,2022-04-21
6998.58984375,2022-04-22
7020.830078125,2022-04-25
6980.02001953125,2022-04-26
6863.91015625,2022-04-27
6909.4501953125,2022-04-28
6731.25,2022-04-29
6721.080078125,2022-05-02
6802.72998046875,2022-05-04
6868.919921875,2022-05-05
6759.89990234375,2022-05-06
6720.93017578125,2022-05-10
6635.85986328125,2022-05-11
6532.2998046875,2022-05-12
6379.169921875,2022-05-13
6502.1201171875,2022-05-16
6594.66015625,2022-05-17
6727.60009765625,2022-05-18
6660.0498046875,2022-05-19
6746.330078125,2022-05-20
6687.85009765625,2022-05-23
6577.4501953125,2022-05-24
6597.759765625,2022-05-25
6645.52001953125,2022-05-26
6726.14013671875,2022-05-27
6822.31982421875,2022-05-30
6774.68017578125,2022-05-31
6712.2099609375,2022-06-01
6686.830078125,2022-06-02
6741.39990234375,2022-06-03
6716.8798828125,2022-06-06
6754.009765625,2022-06-07
6769.6201171875,2022-06-08
6758.58984375,2022-06-09
6530.0400390625,2022-06-10
6467.009765625,2022-06-13
6474.52978515625,2022-06-14
6319.419921875,2022-06-15
6393.009765625,2022-06-16
6331.56005859375,2022-06-17
6333.93994140625,2022-06-20
6285.18994140625,2022-06-21
6168.0,2022-06-22
6065.22998046875,2022-06-23
6217.56005859375,2022-06-24
6238.81982421875,2022-06-27
6345.41015625,2022-06-28
6303.18994140625,2022-06-29
6155.43017578125,2022-06-30
6165.35009765625,2022-07-01
6183.6201171875,2022-07-04
6309.990234375,2022-07-05
6445.009765625,2022-07-06
6352.31982421875,2022-07-07
6361.81982421875,2022-07-08
6388.64013671875,2022-07-11
6349.93994140625,2022-07-12
6255.3701171875,2022-07-13
6248.1298828125,2022-07-14
6195.259765625,2022-07-15
6268.77978515625,2022-07-18
6286.240234375,2022-07-19
6274.7998046875,2022-07-20
6256.169921875,2022-07-21
6263.39013671875,2022-07-22
6209.52978515625,2022-07-25
6223.0,2022-07-26
6236.759765625,2022-07-27
6379.259765625,2022-07-28
6315.93017578125,2022-07-29
6312.02978515625,2022-08-01
6362.2998046875,2022-08-02
6430.080078125,2022-08-03
6483.10986328125,2022-08-04
6405.5,2022-08-05
6434.240234375,2022-08-08
6468.97021484375,2022-08-09
6471.83984375,2022-08-10
6680.68017578125,2022-08-11
6699.66015625,2022-08-12
6737.83984375,2022-08-15
6850.64013671875,2022-08-16
6818.990234375,2022-08-17
6824.6298828125,2022-08-18
6863.85986328125,2022-08-19
6704.41015625,2022-08-22
6618.3798828125,2022-08-23
6643.4501953125,2022-08-24
6706.43017578125,2022-08-25
6752.5,2022-08-26
6690.27001953125,2022-08-30
6583.64990234375,2022-08-31
6588.27978515625,2022-09-01
6692.64990234375,2022-09-02
6676.0400390625,2022-09-05
6709.60009765625,2022-09-06
6554.080078125,2022-09-07
6593.740234375,2022-09-08
6606.0,2022-09-09
6715.75,2022-09-12
6701.81005859375,2022-09-13
6582.85986328125,2022-09-14
6575.669921875,2022-09-15
6548.77001953125,2022-09-16
6437.419921875,2022-09-19
6448.4599609375,2022-09-20
6341.68994140625,2022-09-21
6301.7099609375,2022-09-22
6259.5400390625,2022-09-23
6020.06982421875,2022-09-27
5879.68017578125,2022-09-28
5934.25,2022-09-29
5741.06982421875,2022-09-30
5783.14990234375,2022-10-03
5987.72021484375,2022-10-04
5988.58984375,2022-10-05
5934.27001953125,2022-10-06
5932.18994140625,2022-10-07
5832.580078125,2022-10-10
5847.3701171875,2022-10-11
5853.6298828125,2022-10-12
5895.64013671875,2022-10-13
5904.75,2022-10-14
5970.330078125,2022-10-17
6128.64013671875,2022-10-18
6148.31005859375,2022-10-19
6055.990234375,2022-10-20
5983.56005859375,2022-10-21
6028.7900390625,2022-10-24
6073.41015625,2022-10-25
6121.52978515625,2022-10-26
6230.580078125,2022-10-27
6153.43017578125,2022-10-28
